index,duration,content,startOfParagraph,startTime,ID
1504,4360,"que dans le passé,  ces bateaux de pêche",False,935170,2379
1505,3920,capturaient peut-être 10 tonnes par jour.,False,939530,2379
1506,4030,Ils capturent désormais 100 tonnes parce qu'ils sont devenus si efficaces.,False,943450,2379
1507,2290,Nous devons donc réagir de même.,False,947480,2379
1508,4180,"Nous devons faire très, très attention  car la technologie s'est tant améliorée.",False,949770,2379
1509,5410,Il fut un temps où la flotte brésilienne  se déplaça de l'Atlantique au Pacifique.,False,953950,2379
1510,1336,C'était impossible.,False,959360,2379
1511,3240,Ils commencèrent à expérimenter  pour savoir si c'était possible.,False,960696,2379
1512,3664,"Ils ont maintenant des façons de le faire, et ils sont devenus si efficaces.",False,963936,2379
1513,2908,CA . Comment se déroulent  ces négociations .,True,968880,2379
1514,1656,Vous êtes contre des entreprises,False,971788,2379
1515,4076,"qui ont des centaines de millions  de dollars en jeu, essentiellement .",False,973444,2379
1516,3280,comment tenez-vous le coup .,False,977520,2379
1517,2000,Y a-t-il un conseil  que vous pouvez donner,False,980800,2379
1518,3240,aux autres dirigeants qui font face  à ces mêmes entreprises,False,982800,2379
1519,4330,"sur la façon d'obtenir  le meilleur pour votre pays,",False,986040,2379
1520,4086,d'obtenir le meilleur pour le poisson .,False,990370,2379
1521,1514,Quel conseil donneriez-vous .,False,994456,2379
1522,6220,"AT . À mon avis, nous accordons  trop d'importance aux licences",True,995970,2379
1523,1817,afin de recevoir  un taux de rendement.,False,1002190,2379
1524,2603,Le retour sur les droits de licence,False,1004007,2379
1525,2860,est d'environ 10 percent de la valeur  au débarquement de la capture,False,1006610,2379
1526,3106,"sur le ponton, pas dans le commerce.",False,1009470,2379
1527,3980,Et nous ne recevons qu'environ 10 percent.,False,1012580,2379
1528,2650,"Au fil des ans, nous avons essayé",False,1016560,2379
1529,3870,"d'augmenter notre participation  dans l'industrie,",False,1019210,2379
1530,2636,"dans la capture, la transformation,",False,1023080,2379
1531,1886,"et enfin, je l'espère, le marketing.",False,1025716,2379
1532,3717,"Ces marchés sont difficiles à pénétrer,",False,1027602,2379
1533,2331,mais nous travaillons  dans cette direction.,False,1031319,2379
1534,2639,"Et oui, la réponse serait  d'améliorer l'offre.",False,1033650,2379
1535,4231,"Afin d'augmenter notre taux de rendement, notre implication doit aussi augmenter.",False,1036289,2379
1536,3210,"C'est ce que nous avons commencé à faire,",False,1040520,2379
1537,4316,et l'industrie doit être restructurée.,False,1043730,2379
1538,3304,Nous devons dire à ces gens  que le monde a changé.,False,1048046,2379
1539,2566,Nous voulons maintenant produire le poisson nous-mêmes.,False,1051350,2379
1540,2090,"CA . Pendant ce temps,  vos pêcheurs locaux",True,1053916,2379
1541,3084,"peuvent toujours pêcher,",False,1056006,2379
1542,2460,mais comment vont les affaires pour eux .,False,1059090,2379
1543,2396,Est-ce plus dur . Est-ce que les eaux se vident .,False,1061550,2379
1544,3464,Ou est-ce conduit  d'une façon durable .,False,1063946,2379
1545,1480,"AT . Pour la pêche artisanale,",True,1067410,2379
1546,3260,"nous ne participons pas  à l'activité de pêche industrielle,",False,1068890,2379
1547,3050,à part seulement  pour fournir le marché local.,False,1072150,2379
1548,3330,"L'industrie du thon concerne  entièrement le marché international,",False,1075200,2379
1549,6240,"principalement ici aux États-Unis,  en Europe et au Japon.",False,1078530,2379
1550,4550,"Je suis un pêcheur, un vrai de vrai,",False,1084770,2379
1551,3210,"et jadis, je pouvais pêcher du thon albacore.",False,1089320,2379
1552,2800,"Il est maintenant très rare  d'attraper un thon albacore,",False,1092530,2379
1553,3400,parce qu'ils sont extraits de l'eau  par les centaines de tonnes,False,1095330,2379
1554,2390,par ces navires à senne coulissante.,False,1098730,2379
1555,4910,CA . Voici quelques jolies filles  de votre pays.,True,1102360,2379
1556,3250,"Je veux dire,  lorsque vous songez à leur futur,",False,1107270,2379
1557,2736,quel message avez-vous pour elles,False,1110520,2379
1558,2904,et quel message avez-vous pour le monde .,False,1113256,2379
1559,3619,AT . Je n'arrête pas de dire au monde qu'il faut vraiment faire quelque chose,True,1116160,2379
1560,1781,"sur le changement climatique,",False,1119779,2379
1561,2846,parce que c'est le futur  de ces enfants qui compte.,False,1121560,2379
1562,1854,"J'ai 12 petits-enfants, au moins.",False,1124406,2379
1563,2356,"Je crois que j'en ai 12,  c'est ma femme qui sait.",False,1126260,2379
1565,2960,Et je crois que j'ai huit enfants.,True,1130580,2379
1566,1360,C'est leur futur qui compte.,False,1133540,2379
1567,3790,"Chaque jour, je vois mes petits-enfants,  du même âge que ces jeunes filles,",False,1134900,2379
1568,2430,"et je me pose des questions,",False,1138690,2379
1569,2230,"et je me mets parfois en colère,  ça m'arrive.",False,1141120,2379
1570,2090,Je me demande ce qu'ils vont devenir.,False,1143350,2379
1571,3160,C'est donc pour eux,False,1145440,2379
1572,2290,que nous devrions dire à tout le monde,False,1148600,2379
1573,2336,"que leur propre intérêt  n'est pas la question,",False,1150890,2379
1574,3624,"parce que, malheureusement, le changement climatique,",False,1153226,2379
1575,3020,est considéré par beaucoup de pays  comme un problème national.,False,1156850,2379
1576,1060,C'est faux.,False,1159870,2379
1577,1830,C'est le sujet de la dispute récente,False,1160930,2379
1578,2810,"entre nos partenaires  australiens et néo-zélandais et nous,",False,1162760,2379
1579,3480,parce qu'ils ont dit .   On ne peut plus réduire. ,False,1165570,2379
1580,3630,C'est ce que le chef  du gouvernement australien a dit .,False,1169050,2379
1581,4290,"nous avons fait notre part,  nous réduisons les émissions.",False,1172680,2379
1582,3680,J'ai dit .  Et le reste .  Pourquoi vous ne les gardez pas .,False,1176970,2379
1583,2710,Si vous pouviez garder  le reste de vos émissions,False,1180650,2379
1584,2330,"à l'intérieur de vos frontières,",False,1183360,2379
1585,1776,nous n'aurions pas de questions.,False,1185690,2379
1586,1864,Vous pourriez faire ce que vous voulez.,False,1187466,2379
1587,2130,"Mais malheureusement,  vous nous les envoyez,",False,1189330,2379
1588,2235,et le futur de nos enfants  en est affecté.,False,1191460,2379
1589,5081,C'est vraiment le cœur du problème  du changement climatique de nos jours.,False,1193695,2379
1590,3050,"Nous allons nous retrouver  à Paris à la fin de l'année,",True,1198780,2379
1591,3980,"mais à moins que nous ne le considérions  comme un phénomène mondial,",False,1201830,2379
1592,3270,"parce que nous le créons,  individuellement, en tant que nations,",False,1205810,2379
1593,1960,"mais ça affecte tout le monde,",False,1209080,2379
1594,3540,et pourtant nous refusons  de faire quoi que ce soit.,False,1211040,2379
1595,2570,"Nous faisons face à la situation  à un niveau national,",False,1214580,2379
1596,2250,"mais c'est une erreur — le problème est mondial,",False,1217150,2379
1597,3730,et il doit être abordé collectivement.,False,1219400,2379
1598,4300,"CA . Les gens ont beaucoup de difficultés  à réagir aux graphiques et aux nombres,",True,1223130,2379
1599,3810,et nous fermons les yeux.,False,1227430,2379
1600,6326,"Mais lorsqu'il s'agit des gens,  nous réagissons parfois un peu mieux.",False,1231240,2379
1601,2930,"Il semble très plausible que votre nation,",False,1237566,2379
1602,4470,"malgré, ou plutôt à cause des problèmes  majeurs auxquels vous faites face,",False,1240500,2379
1603,4900,"devienne le signal d'alarme pour le reste  du monde qui brille le plus visiblement,",False,1244970,2379
1604,2020,le plus fort.,False,1249870,2379
1605,2517,Je veux vous remercier  de notre part à tous,False,1251890,2379
1606,3019,pour l'exemple extraordinaire  que vous montrez et pour être là.,False,1254407,2379
1607,1537,"M. le Président, merci beaucoup.",True,1257426,2379
1608,1033,AT . Merci.,True,1258963,2379
1694,4134,"Après un demi-siècle d'efforts pour éviter les guerres,",True,360,1542
1695,3515,une question m'obsède .,False,4494,1542
1696,3700,comment faire face à une violence extrême,False,8025,1542
1697,3501,sans recourir à la force en retour .,False,11725,1542
1698,2551,"Lorsque vous êtes face à la brutalité,",False,15226,1542
1699,2916,qu'il s'agisse d'un enfant face à une brute sur un terrain de jeu,False,17777,1542
1700,1700,"ou de violence domestique,",False,20693,1542
1701,2916,"ou, dans les rues de la Syrie aujourd'hui,",False,22393,1542
1702,2551,"face aux blindés et aux obus,",False,25309,1542
1703,3347,quelle est la meilleure chose à faire .,False,27860,1542
1704,2598,Se battre . Abandonner .,False,31207,1542
1705,3341,Utiliser plus de force .,False,33805,1542
1706,3962,Cette question .  Comment faire face à une brute,True,37176,1542
1707,3750,sans pour autant devenir un voyou en retour . ,False,41138,1542
1708,3016,m'obsède depuis mon enfance.,False,44888,1542
1709,2551,"Je me souviens que j'avais environ 13 ans,",False,47904,1542
1710,4986,collée à une télévision noir et blanc à l'image granuleuse dans le salon de mes parents,False,50455,1542
1711,4265,"alors que les chars soviétiques entraient dans Budapest,",False,55441,1542
1712,2799,"et que des enfants, pas beaucoup plus vieux que moi,",False,59706,1542
1713,2501,se jetaient sur les chars,False,62505,1542
1714,2168,et se faisaient rouler dessus.,False,65006,1542
1715,3801,Je me suis précipitée à l'étage et j'ai commencé à faire ma valise.,False,67174,1542
1716,2714,Ma mère est venue et m'a dit .  Qu'est-ce que tu fais donc . ,True,70975,1542
1717,2282,J'ai répondu .  Je vais à Budapest. ,True,73689,1542
1718,2634,Elle a demandé .  Pour quoi faire . ,True,75971,1542
1719,2049,J'ai répondu .  Des enfants se font tuer là-bas.,True,78605,1542
1720,1852,Quelque chose de terrible se passe. ,False,80654,1542
1721,2017,Elle m'a dit .  Ne sois pas aussi stupide. ,True,82506,1542
1722,2600,Et je me suis mise à pleurer.,False,84523,1542
1723,2215,Elle a compris et m'a dit .,False,87123,1542
1724,1767," Bon, je vois que c'est grave.",False,89338,1542
1725,2834,Tu es trop jeune pour aider.,False,91105,1542
1726,2635,Tu as besoin de formation. Je vais t'aider.,False,93939,1542
1727,2165,Mais défais ta valise. ,False,96574,1542
1728,3566,J'ai donc reçu une formation,True,98739,1542
1729,3933,et ai passé la plupart de mon temps à travailler en Afrique quand j'avais entre 20 et 30 ans.,False,102305,1542
1730,3701,"Mais je me suis rendue compte que ce que j'avais vraiment besoin de savoir,",False,106238,1542
1731,2399,je ne pouvais pas l'obtenir dans des formations.,False,109939,1542
1732,2186,Je voulais comprendre,False,112338,1542
1733,4450,comment la violence et l'oppression fonctionnaient.,False,114524,1542
1734,4948,Voici que j'ai découvert depuis .,False,118974,1542
1735,4066,Les brutes ont recours à la violence de trois façons.,False,123922,1542
1736,5303,"Ils utilisent la violence politique pour intimider,",False,127988,1542
1737,5414,la violence physique pour terroriser,False,133291,1542
1738,7524,et la violence émotionnelle ou mentale pour démoraliser.,False,138705,1542
1739,3227,Ce n'est que dans de très rares occasions,False,146229,1542
1740,3516,que recourir à plus de violence fonctionne.,False,149456,1542
1741,6209,Nelson Mandela est allé en prison en croyant à la violence .,True,152972,1542
1742,2024,"27 ans plus tard,",False,159181,1542
1743,1983,lui et ses collègues,False,161205,1542
1744,1985,avaient lentement et soigneusement,False,163188,1542
1745,4966,"perfectionné les compétences, les compétences incroyables, dont ils avaient besoin",False,165173,1542
1746,4200,pour transformer un des gouvernements les plus vicieux que le monde ait connus,False,170139,1542
1747,1866,en une démocratie.,False,174339,1542
1748,4732,Ils l'ont fait dans une totale dévotion à la non-violence.,False,176205,1542
1749,7167,Ils se sont rendus compte que recourir à la force contre la force,False,180937,1542
1750,5196,ne fonctionnait pas.,False,188104,1542
1751,2193,"Donc, qu'est-ce qui fonctionne .",True,193300,1542
1752,3469,"Au fil du temps, j'ai recueilli une demi-douzaine de méthodes",False,195493,1542
1753,1833,"qui fonctionnent , bien sûr, il en existe beaucoup d'autres,",False,198962,1542
1754,2346,qui fonctionnent et qui sont efficaces.,False,200795,1542
1755,1367,La première est,False,203141,1542
1756,2518,que le changement qui doit avoir lieu,False,204508,1542
1757,4465,"ici, à l'intérieur de moi.",False,207026,1542
1758,4100,"C'est ma réaction, mon attitude, à l'oppression",False,211491,1542
1759,2851,dont j'ai le contrôle,False,215591,1542
1760,2300,et sur laquelle je peux agir.,False,218442,1542
1761,4183,Je dois développer ma connaissance de moi pour le faire.,True,220742,1542
1762,2499,"Cela signifie que j'ai besoin de savoir ce qui me motive,",False,224925,1542
1763,2251,"quand je m'effondre,",False,227424,1542
1764,4334,"où sont mes points forts,",False,229675,1542
1765,2498,où sont mes points faibles.,False,234009,1542
1766,1468,Quand est-ce que je cède .,False,236507,1542
1767,5263,Pour quoi est-ce que je vais me battre .,False,237975,1542
1768,5139,La méditation ou l'introspection,False,243238,1542
1769,2534,"sont une des manières, encore une fois pas la seule,",False,248377,1542
1770,1118,une des manières,False,250911,1542
1771,4117,d'acquérir ce genre de pouvoir intérieur.,False,252029,1542
